index,uid,name,category,base,modifier,description,tags,svg_master,svg_themed_pattern,png_pattern,sizes,themes
581,NE0581,meh_plain,neutral,meh,plain,Original Neutrino emoji: meh with base expression only.,neutral|meh|unimpressed,svg/master/meh_plain.svg,svg/{theme}/meh_plain.svg,png/{theme}/{size}/meh_plain.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
582,NE0582,meh_soft_shadow,neutral,meh,soft_shadow,Original Neutrino emoji: meh with extra soft drop shadow.,neutral|meh|unimpressed|depth,svg/master/meh_soft_shadow.svg,svg/{theme}/meh_soft_shadow.svg,png/{theme}/{size}/meh_soft_shadow.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
583,NE0583,meh_sparkle,neutral,meh,sparkle,Original Neutrino emoji: meh with sparkle accent.,neutral|meh|unimpressed|sparkle,svg/master/meh_sparkle.svg,svg/{theme}/meh_sparkle.svg,png/{theme}/{size}/meh_sparkle.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
584,NE0584,meh_left_sweat,neutral,meh,left_sweat,Original Neutrino emoji: meh with left-side sweat drop.,neutral|meh|unimpressed|sweat,svg/master/meh_left_sweat.svg,svg/{theme}/meh_left_sweat.svg,png/{theme}/{size}/meh_left_sweat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
585,NE0585,meh_right_tear,neutral,meh,right_tear,Original Neutrino emoji: meh with right-side tear drop.,neutral|meh|unimpressed|tear,svg/master/meh_right_tear.svg,svg/{theme}/meh_right_tear.svg,png/{theme}/{size}/meh_right_tear.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
586,NE0586,meh_cheek_blush,neutral,meh,cheek_blush,Original Neutrino emoji: meh with cheek blush marks.,neutral|meh|unimpressed|blush,svg/master/meh_cheek_blush.svg,svg/{theme}/meh_cheek_blush.svg,png/{theme}/{size}/meh_cheek_blush.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
587,NE0587,meh_halo,neutral,meh,halo,Original Neutrino emoji: meh with halo ring.,neutral|meh|unimpressed|angel,svg/master/meh_halo.svg,svg/{theme}/meh_halo.svg,png/{theme}/{size}/meh_halo.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
588,NE0588,meh_tiny_horns,neutral,meh,tiny_horns,Original Neutrino emoji: meh with small horns.,neutral|meh|unimpressed|mischief,svg/master/meh_tiny_horns.svg,svg/{theme}/meh_tiny_horns.svg,png/{theme}/{size}/meh_tiny_horns.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
589,NE0589,meh_party_hat,neutral,meh,party_hat,Original Neutrino emoji: meh with party hat.,neutral|meh|unimpressed|party,svg/master/meh_party_hat.svg,svg/{theme}/meh_party_hat.svg,png/{theme}/{size}/meh_party_hat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
590,NE0590,meh_sunglasses_badge,neutral,meh,sunglasses_badge,Original Neutrino emoji: meh with small sunglasses badge.,neutral|meh|unimpressed|badge|cool,svg/master/meh_sunglasses_badge.svg,svg/{theme}/meh_sunglasses_badge.svg,png/{theme}/{size}/meh_sunglasses_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
591,NE0591,meh_monocle_badge,neutral,meh,monocle_badge,Original Neutrino emoji: meh with small monocle badge.,neutral|meh|unimpressed|badge|inspect,svg/master/meh_monocle_badge.svg,svg/{theme}/meh_monocle_badge.svg,png/{theme}/{size}/meh_monocle_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
592,NE0592,meh_medical_mask,neutral,meh,medical_mask,Original Neutrino emoji: meh with medical mask overlay.,neutral|meh|unimpressed|mask|health,svg/master/meh_medical_mask.svg,svg/{theme}/meh_medical_mask.svg,png/{theme}/{size}/meh_medical_mask.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
593,NE0593,meh_thermometer,neutral,meh,thermometer,Original Neutrino emoji: meh with thermometer accent.,neutral|meh|unimpressed|fever,svg/master/meh_thermometer.svg,svg/{theme}/meh_thermometer.svg,png/{theme}/{size}/meh_thermometer.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
594,NE0594,meh_headphones,neutral,meh,headphones,Original Neutrino emoji: meh with headphones overlay.,neutral|meh|unimpressed|audio,svg/master/meh_headphones.svg,svg/{theme}/meh_headphones.svg,png/{theme}/{size}/meh_headphones.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
595,NE0595,meh_crown,neutral,meh,crown,Original Neutrino emoji: meh with small crown.,neutral|meh|unimpressed|royal,svg/master/meh_crown.svg,svg/{theme}/meh_crown.svg,png/{theme}/{size}/meh_crown.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
596,NE0596,meh_cap,neutral,meh,cap,Original Neutrino emoji: meh with baseball cap.,neutral|meh|unimpressed|cap,svg/master/meh_cap.svg,svg/{theme}/meh_cap.svg,png/{theme}/{size}/meh_cap.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
597,NE0597,meh_heart_badge,neutral,meh,heart_badge,Original Neutrino emoji: meh with small heart badge.,neutral|meh|unimpressed|love|badge,svg/master/meh_heart_badge.svg,svg/{theme}/meh_heart_badge.svg,png/{theme}/{size}/meh_heart_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
598,NE0598,meh_question_badge,neutral,meh,question_badge,Original Neutrino emoji: meh with question badge.,neutral|meh|unimpressed|question|badge,svg/master/meh_question_badge.svg,svg/{theme}/meh_question_badge.svg,png/{theme}/{size}/meh_question_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
599,NE0599,meh_exclamation_badge,neutral,meh,exclamation_badge,Original Neutrino emoji: meh with exclamation badge.,neutral|meh|unimpressed|alert|badge,svg/master/meh_exclamation_badge.svg,svg/{theme}/meh_exclamation_badge.svg,png/{theme}/{size}/meh_exclamation_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
600,NE0600,meh_neutrino_orbit,neutral,meh,neutrino_orbit,Original Neutrino emoji: meh with Neutrino orbit mark.,neutral|meh|unimpressed|neutrino|orbit,svg/master/meh_neutrino_orbit.svg,svg/{theme}/meh_neutrino_orbit.svg,png/{theme}/{size}/meh_neutrino_orbit.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
601,NE0601,unamused_plain,neutral,unamused,plain,Original Neutrino emoji: unamused with base expression only.,neutral|unamused|side-eye,svg/master/unamused_plain.svg,svg/{theme}/unamused_plain.svg,png/{theme}/{size}/unamused_plain.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
602,NE0602,unamused_soft_shadow,neutral,unamused,soft_shadow,Original Neutrino emoji: unamused with extra soft drop shadow.,neutral|unamused|side-eye|depth,svg/master/unamused_soft_shadow.svg,svg/{theme}/unamused_soft_shadow.svg,png/{theme}/{size}/unamused_soft_shadow.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
603,NE0603,unamused_sparkle,neutral,unamused,sparkle,Original Neutrino emoji: unamused with sparkle accent.,neutral|unamused|side-eye|sparkle,svg/master/unamused_sparkle.svg,svg/{theme}/unamused_sparkle.svg,png/{theme}/{size}/unamused_sparkle.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
604,NE0604,unamused_left_sweat,neutral,unamused,left_sweat,Original Neutrino emoji: unamused with left-side sweat drop.,neutral|unamused|side-eye|sweat,svg/master/unamused_left_sweat.svg,svg/{theme}/unamused_left_sweat.svg,png/{theme}/{size}/unamused_left_sweat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
605,NE0605,unamused_right_tear,neutral,unamused,right_tear,Original Neutrino emoji: unamused with right-side tear drop.,neutral|unamused|side-eye|tear,svg/master/unamused_right_tear.svg,svg/{theme}/unamused_right_tear.svg,png/{theme}/{size}/unamused_right_tear.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
606,NE0606,unamused_cheek_blush,neutral,unamused,cheek_blush,Original Neutrino emoji: unamused with cheek blush marks.,neutral|unamused|side-eye|blush,svg/master/unamused_cheek_blush.svg,svg/{theme}/unamused_cheek_blush.svg,png/{theme}/{size}/unamused_cheek_blush.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
607,NE0607,unamused_halo,neutral,unamused,halo,Original Neutrino emoji: unamused with halo ring.,neutral|unamused|side-eye|angel,svg/master/unamused_halo.svg,svg/{theme}/unamused_halo.svg,png/{theme}/{size}/unamused_halo.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
608,NE0608,unamused_tiny_horns,neutral,unamused,tiny_horns,Original Neutrino emoji: unamused with small horns.,neutral|unamused|side-eye|mischief,svg/master/unamused_tiny_horns.svg,svg/{theme}/unamused_tiny_horns.svg,png/{theme}/{size}/unamused_tiny_horns.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
609,NE0609,unamused_party_hat,neutral,unamused,party_hat,Original Neutrino emoji: unamused with party hat.,neutral|unamused|side-eye|party,svg/master/unamused_party_hat.svg,svg/{theme}/unamused_party_hat.svg,png/{theme}/{size}/unamused_party_hat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
610,NE0610,unamused_sunglasses_badge,neutral,unamused,sunglasses_badge,Original Neutrino emoji: unamused with small sunglasses badge.,neutral|unamused|side-eye|badge|cool,svg/master/unamused_sunglasses_badge.svg,svg/{theme}/unamused_sunglasses_badge.svg,png/{theme}/{size}/unamused_sunglasses_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
611,NE0611,unamused_monocle_badge,neutral,unamused,monocle_badge,Original Neutrino emoji: unamused with small monocle badge.,neutral|unamused|side-eye|badge|inspect,svg/master/unamused_monocle_badge.svg,svg/{theme}/unamused_monocle_badge.svg,png/{theme}/{size}/unamused_monocle_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
612,NE0612,unamused_medical_mask,neutral,unamused,medical_mask,Original Neutrino emoji: unamused with medical mask overlay.,neutral|unamused|side-eye|mask|health,svg/master/unamused_medical_mask.svg,svg/{theme}/unamused_medical_mask.svg,png/{theme}/{size}/unamused_medical_mask.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
613,NE0613,unamused_thermometer,neutral,unamused,thermometer,Original Neutrino emoji: unamused with thermometer accent.,neutral|unamused|side-eye|fever,svg/master/unamused_thermometer.svg,svg/{theme}/unamused_thermometer.svg,png/{theme}/{size}/unamused_thermometer.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
614,NE0614,unamused_headphones,neutral,unamused,headphones,Original Neutrino emoji: unamused with headphones overlay.,neutral|unamused|side-eye|audio,svg/master/unamused_headphones.svg,svg/{theme}/unamused_headphones.svg,png/{theme}/{size}/unamused_headphones.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
615,NE0615,unamused_crown,neutral,unamused,crown,Original Neutrino emoji: unamused with small crown.,neutral|unamused|side-eye|royal,svg/master/unamused_crown.svg,svg/{theme}/unamused_crown.svg,png/{theme}/{size}/unamused_crown.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
616,NE0616,unamused_cap,neutral,unamused,cap,Original Neutrino emoji: unamused with baseball cap.,neutral|unamused|side-eye|cap,svg/master/unamused_cap.svg,svg/{theme}/unamused_cap.svg,png/{theme}/{size}/unamused_cap.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
617,NE0617,unamused_heart_badge,neutral,unamused,heart_badge,Original Neutrino emoji: unamused with small heart badge.,neutral|unamused|side-eye|love|badge,svg/master/unamused_heart_badge.svg,svg/{theme}/unamused_heart_badge.svg,png/{theme}/{size}/unamused_heart_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
618,NE0618,unamused_question_badge,neutral,unamused,question_badge,Original Neutrino emoji: unamused with question badge.,neutral|unamused|side-eye|question|badge,svg/master/unamused_question_badge.svg,svg/{theme}/unamused_question_badge.svg,png/{theme}/{size}/unamused_question_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
619,NE0619,unamused_exclamation_badge,neutral,unamused,exclamation_badge,Original Neutrino emoji: unamused with exclamation badge.,neutral|unamused|side-eye|alert|badge,svg/master/unamused_exclamation_badge.svg,svg/{theme}/unamused_exclamation_badge.svg,png/{theme}/{size}/unamused_exclamation_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
620,NE0620,unamused_neutrino_orbit,neutral,unamused,neutrino_orbit,Original Neutrino emoji: unamused with Neutrino orbit mark.,neutral|unamused|side-eye|neutrino|orbit,svg/master/unamused_neutrino_orbit.svg,svg/{theme}/unamused_neutrino_orbit.svg,png/{theme}/{size}/unamused_neutrino_orbit.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
621,NE0621,sad_plain,sadness,sad,plain,Original Neutrino emoji: sad with base expression only.,sadness|sad|frown,svg/master/sad_plain.svg,svg/{theme}/sad_plain.svg,png/{theme}/{size}/sad_plain.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
622,NE0622,sad_soft_shadow,sadness,sad,soft_shadow,Original Neutrino emoji: sad with extra soft drop shadow.,sadness|sad|frown|depth,svg/master/sad_soft_shadow.svg,svg/{theme}/sad_soft_shadow.svg,png/{theme}/{size}/sad_soft_shadow.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
623,NE0623,sad_sparkle,sadness,sad,sparkle,Original Neutrino emoji: sad with sparkle accent.,sadness|sad|frown|sparkle,svg/master/sad_sparkle.svg,svg/{theme}/sad_sparkle.svg,png/{theme}/{size}/sad_sparkle.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
624,NE0624,sad_left_sweat,sadness,sad,left_sweat,Original Neutrino emoji: sad with left-side sweat drop.,sadness|sad|frown|sweat,svg/master/sad_left_sweat.svg,svg/{theme}/sad_left_sweat.svg,png/{theme}/{size}/sad_left_sweat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
625,NE0625,sad_right_tear,sadness,sad,right_tear,Original Neutrino emoji: sad with right-side tear drop.,sadness|sad|frown|tear,svg/master/sad_right_tear.svg,svg/{theme}/sad_right_tear.svg,png/{theme}/{size}/sad_right_tear.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
626,NE0626,sad_cheek_blush,sadness,sad,cheek_blush,Original Neutrino emoji: sad with cheek blush marks.,sadness|sad|frown|blush,svg/master/sad_cheek_blush.svg,svg/{theme}/sad_cheek_blush.svg,png/{theme}/{size}/sad_cheek_blush.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
627,NE0627,sad_halo,sadness,sad,halo,Original Neutrino emoji: sad with halo ring.,sadness|sad|frown|angel,svg/master/sad_halo.svg,svg/{theme}/sad_halo.svg,png/{theme}/{size}/sad_halo.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
